# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
369998,1,5,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
369998,3,10,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
369999,1,10,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
370093,1,5,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370093,9,7,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370093,16,18,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370093,189,16,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370093,203,14,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370093,222,13,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370093,245,11,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370093,254,10,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370093,268,9,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370093,276,8,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370093,283,7,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370093,407,8,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
370097,1,5,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370097,22,7,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370097,25,8,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370097,31,9,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370097,49,11,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370097,162,12,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370097,243,13,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370097,282,14,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
370102,1,14,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370102,198,15,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370102,441,17,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
370129,1,5,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370129,91,7,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370129,115,8,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370129,145,9,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370129,169,10,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370129,216,7,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370129,263,5,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370129,325,7,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
370144,1,5,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370144,13,9,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370144,24,11,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370144,126,12,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370144,339,13,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370144,340,14,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370144,636,15,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370144,913,17,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
370169,1,5,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370169,66,9,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370169,68,16,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370169,96,14,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370169,122,12,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370169,140,11,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370169,154,10,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370169,174,9,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370169,181,8,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370169,183,7,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370169,597,8,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370169,691,9,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370169,696,10,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370169,834,11,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370169,1026,12,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370169,1042,13,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370169,1184,14,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
370172,1,14,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370172,7,15,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370172,121,16,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370172,204,17,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
370175,1,5,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370175,36,16,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370175,42,15,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370175,50,19,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370175,59,5,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370175,96,15,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370175,100,14,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370175,124,12,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370175,144,11,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370175,174,10,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370175,189,9,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370175,200,8,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370175,211,7,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370175,921,8,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370175,996,9,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370175,1076,10,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370175,1155,11,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370175,1277,13,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370175,1498,14,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
370293,1,5,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370293,60,14,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370293,96,13,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370293,113,12,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370293,116,11,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370293,123,10,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370293,131,9,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370293,136,8,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370293,142,7,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370293,162,5,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370293,167,3,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370293,174,6,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370293,266,5,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370293,395,7,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370293,967,9,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370293,997,10,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370293,1105,11,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370293,1245,12,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370293,1470,14,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
370294,1,14,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370294,137,15,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370294,414,17,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
370300,1,5,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370300,7,11,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370300,9,17,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370300,21,15,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370300,39,14,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370300,83,12,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370300,97,11,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370300,113,10,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370300,124,9,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370300,130,8,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370300,141,7,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370300,177,5,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370300,181,4,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370300,200,5,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370300,485,7,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370300,523,5,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370300,537,7,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370300,815,8,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370300,848,9,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370300,899,10,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
370304,1,5,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370304,10,7,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370304,13,8,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370304,15,10,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370304,17,11,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370304,125,12,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370304,223,13,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
370307,1,5,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370307,3,13,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370307,44,14,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370307,381,15,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370307,656,17,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
370321,1,5,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
370332,1,5,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370332,627,8,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370332,710,9,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370332,726,10,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370332,781,11,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370332,948,12,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370332,1151,14,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370332,1468,15,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370332,1721,16,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370332,1730,17,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
370340,1,5,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370340,27,15,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370340,45,14,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370340,57,15,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370340,67,14,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370340,86,13,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370340,98,11,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370340,107,10,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370340,121,9,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
370340,132,8,26.00,HLT_BTagMu_AK4DiJet110_Mu5_v17/2,ONE,L1_DoubleJet80er2p5_Mu3_dR_Max0p4/13.00
